msisdn;churn_postpaid_propensity_score;target;delivery_date
2361;0.0373501735825536;tg;2013-05-23
3300;0.0373187798045713;cg;2013-05-23
14960;0.0372817425087417;tg;2013-05-23
5356;0.0372158123949327;tg;2013-05-23
9393;0.037124905453;tg;2013-05-23
5259;0.0368139697298539;tg;2013-05-23
13858;0.0368091385137351;tg;2013-05-23
3620;0.0367211859986147;tg;2013-05-23
1591;0.0367072935544393;tg;2013-05-23
6227;0.036575344018174;tg;2013-05-23
11833;0.0364695709341155;tg;2013-05-23
1778;0.0364286726817962;tg;2013-05-23
10833;0.0363952541790208;cg;2013-05-23
5855;0.0362816728355252;tg;2013-05-23
7204;0.0362172573403452;cg;2013-05-23
497;0.0359480774700624;cg;2013-05-23
14654;0.0358134429340409;tg;2013-05-23
3240;0.0352754196233606;cg;2013-05-23
1198;0.03515229444812;cg;2013-05-23
10305;0.0350780147930343;tg;2013-05-23
6647;0.0350640435487789;tg;2013-05-23
4339;0.034850378166313;tg;2013-05-23
10814;0.0347758551188361;tg;2013-05-23
5545;0.0346488994857253;tg;2013-05-23
4605;0.0342018472585835;tg;2013-05-23
5206;0.0341235415918323;tg;2013-05-23
2374;0.0340461864027146;tg;2013-05-23
7265;0.0340092367477708;tg;2013-05-23
14053;0.0339810260677692;tg;2013-05-23
67;0.0339438525632832;tg;2013-05-23
6465;0.0338402842738806;cg;2013-05-23
14904;0.0338109990880222;tg;2013-05-23
2097;0.0336957618119673;tg;2013-05-23
613;0.033469098043532;tg;2013-05-23
1982;0.0333103348416267;tg;2013-05-23
7568;0.0331800341765656;tg;2013-05-23
7759;0.0331723110178808;tg;2013-05-23
10322;0.0331285899092798;tg;2013-05-23
14029;0.0329628616490332;cg;2013-05-23
2114;0.0328656641158237;cg;2013-05-23
4978;0.0326047916739366;cg;2013-05-23
10488;0.0325774830137539;tg;2013-05-23
11387;0.0325654708045199;cg;2013-05-23
2185;0.0324061968430877;tg;2013-05-23
11026;0.0321524389596068;tg;2013-05-23
1128;0.0320538065246325;tg;2013-05-23
4064;0.0318778654100209;tg;2013-05-23
904;0.0318580761509497;tg;2013-05-23
5616;0.0318195546245576;tg;2013-05-23
4165;0.0316326433212986;tg;2013-05-23
8468;0.0316204684531967;tg;2013-05-23
11697;0.0314924986776584;tg;2013-05-23
2040;0.0314464565681839;cg;2013-05-23
1242;0.0314209793995514;cg;2013-05-23
4393;0.0313860494863259;tg;2013-05-23
8074;0.031264017931954;tg;2013-05-23
6246;0.0311149563955634;tg;2013-05-23
8799;0.0309359041608034;tg;2013-05-23
10935;0.0308704678241423;tg;2013-05-23
1515;0.0307516410233888;tg;2013-05-23
8864;0.0306699260352162;tg;2013-05-23
2216;0.0306161775131807;tg;2013-05-23
2489;0.030531025214672;tg;2013-05-23
7302;0.0304596330256963;cg;2013-05-23
4602;0.0304383088385401;tg;2013-05-23
3721;0.0303675742122876;tg;2013-05-23
12869;0.0302524698550482;tg;2013-05-23
5905;0.0301539936341844;tg;2013-05-23
7763;0.0301154263171301;tg;2013-05-23
5237;0.0299371438281714;tg;2013-05-23
1080;0.0298192652000014;cg;2013-05-23
12236;0.0296138299903525;tg;2013-05-23
6744;0.0292289673440926;tg;2013-05-23
4537;0.0291805118170253;cg;2013-05-23
8349;0.0291089439316134;tg;2013-05-23
2861;0.0289732156869627;tg;2013-05-23
14384;0.0286467203170767;tg;2013-05-23
13587;0.0286120031502036;tg;2013-05-23
6726;0.0285566241071691;cg;2013-05-23
7443;0.0285122371423429;tg;2013-05-23
13781;0.0284746150923951;tg;2013-05-23
10568;0.0283650887214412;tg;2013-05-23
5572;0.0282692540630621;tg;2013-05-23
3802;0.0282679021943103;tg;2013-05-23
7947;0.028249319111423;tg;2013-05-23
444;0.0282108569797862;tg;2013-05-23
13098;0.0281790304216512;tg;2013-05-23
612;0.0279096359765993;cg;2013-05-23
12929;0.0279041450732433;tg;2013-05-23
8817;0.0278700713016939;cg;2013-05-23
13303;0.027654865330927;tg;2013-05-23
11747;0.0274109763066747;cg;2013-05-23
770;0.0274045164513468;tg;2013-05-23
10855;0.0273986783433812;tg;2013-05-23
12931;0.0273438301660009;tg;2013-05-23
14531;0.0272557065947203;cg;2013-05-23
280;0.0268852535413566;tg;2013-05-23
11534;0.0268819108088833;tg;2013-05-23
773;0.0268597494754214;cg;2013-05-23
8618;0.026856877923079;tg;2013-05-23
13308;0.026698388413501;cg;2013-05-23
12649;0.0266807622228972;tg;2013-05-23
11986;0.0265530302143895;tg;2013-05-23
4453;0.0265487011934589;cg;2013-05-23
13385;0.0265374260384043;tg;2013-05-23
10708;0.026514847982379;tg;2013-05-23
5302;0.0262622330465481;tg;2013-05-23
13823;0.0262127683696139;tg;2013-05-23
4092;0.0261994315684326;tg;2013-05-23
3374;0.0261427185087879;tg;2013-05-23
10081;0.0259103000211243;tg;2013-05-23
14541;0.0258949896311462;tg;2013-05-23
8523;0.0258119485733001;tg;2013-05-23
10437;0.0257489956223798;tg;2013-05-23
5710;0.0257063218729842;tg;2013-05-23
9030;0.025694079401548;tg;2013-05-23
13434;0.0256444392696905;tg;2013-05-23
14892;0.0255364588975974;tg;2013-05-23
14603;0.0254953375036601;tg;2013-05-23
12269;0.0252984359383785;tg;2013-05-23
2602;0.0252573963081304;tg;2013-05-23
8303;0.0251976521038217;tg;2013-05-23
5353;0.0251553752760429;tg;2013-05-23
8205;0.0251359514891482;tg;2013-05-23
3589;0.025124305838138;cg;2013-05-23
58;0.0251143404468928;tg;2013-05-23
13636;0.0251072736301157;tg;2013-05-23
4185;0.0251040096356775;cg;2013-05-23
5482;0.025038961845353;cg;2013-05-23
4221;0.0249434536897797;tg;2013-05-23
10462;0.0249389384243021;tg;2013-05-23
617;0.0249359207942717;tg;2013-05-23
2660;0.0249205704928851;tg;2013-05-23
8080;0.0248718572020854;tg;2013-05-23
4214;0.0248495233089768;tg;2013-05-23
14456;0.0247985336854071;tg;2013-05-23
13497;0.0243801120836172;tg;2013-05-23
13202;0.0243197268731867;cg;2013-05-23
11624;0.0241733258293313;tg;2013-05-23
2260;0.0240813608536409;tg;2013-05-23
14934;0.0239879065548732;cg;2013-05-23
3179;0.0239778353227065;tg;2013-05-23
278;0.023940978597578;tg;2013-05-23
9858;0.0239147876263943;tg;2013-05-23
7368;0.0237803203886902;tg;2013-05-23
12358;0.023686680139433;tg;2013-05-23
5598;0.0236812645148936;tg;2013-05-23
6232;0.0235783812068351;tg;2013-05-23
6968;0.0234416349070923;tg;2013-05-23
13406;0.0233688849218115;cg;2013-05-23
5300;0.0231651100003884;tg;2013-05-23
4222;0.0229844993215456;tg;2013-05-23
3149;0.0229641136924094;tg;2013-05-23
13378;0.0229632334595984;tg;2013-05-23
13821;0.0228348487894274;tg;2013-05-23
3968;0.0226816409081152;tg;2013-05-23
13263;0.0226450024934984;tg;2013-05-23
9576;0.022638412239832;tg;2013-05-23
14852;0.0226284236329602;tg;2013-05-23
14180;0.0226049777671437;tg;2013-05-23
12439;0.0225086991436367;tg;2013-05-23
2867;0.0224333075330955;cg;2013-05-23
13103;0.0223590236669544;tg;2013-05-23
14151;0.0222970922574088;tg;2013-05-23
7772;0.0222693637796253;tg;2013-05-23
4219;0.0222022348479812;tg;2013-05-23
14296;0.0221659353364753;tg;2013-05-23
4015;0.0220327980644181;tg;2013-05-23
615;0.0219529054489588;cg;2013-05-23
3082;0.0219057991987507;tg;2013-05-23
11143;0.0218801729741106;tg;2013-05-23
8129;0.0218716469982334;cg;2013-05-23
9541;0.0217118770388512;cg;2013-05-23
13024;0.0217043785814976;tg;2013-05-23
10557;0.021463557008088;tg;2013-05-23
7011;0.021443119425597;tg;2013-05-23
12836;0.0214360506120189;tg;2013-05-23
5066;0.0214185139863721;tg;2013-05-23
3078;0.0213568045897929;tg;2013-05-23
9768;0.021275274283718;tg;2013-05-23
7031;0.0212533674623572;tg;2013-05-23
1230;0.0211934812829529;tg;2013-05-23
8849;0.0210329350970485;cg;2013-05-23
12456;0.0209777033741821;tg;2013-05-23
10513;0.0209697907365525;tg;2013-05-23
4852;0.0209504137801009;tg;2013-05-23
14778;0.0209426301433364;cg;2013-05-23
363;0.020890452168666;tg;2013-05-23
8465;0.0208512425162091;tg;2013-05-23
4036;0.0207874887033371;tg;2013-05-23
3407;0.0206819117472176;tg;2013-05-23
12164;0.0206184659267981;tg;2013-05-23
12928;0.020520983322313;tg;2013-05-23
11675;0.0204520690760075;tg;2013-05-23
6955;0.0204391889909542;tg;2013-05-23
12713;0.0204221664891579;tg;2013-05-23
13415;0.0201494814166722;tg;2013-05-23
12007;0.0200648300322658;tg;2013-05-23
5123;0.0200051269808627;tg;2013-05-23
7147;0.0199518171777486;tg;2013-05-23
4271;0.0199508823961615;tg;2013-05-23
10519;0.0198657537046758;tg;2013-05-23
11153;0.019756703447947;tg;2013-05-23
9484;0.0197098325657374;tg;2013-05-23
1824;0.0197051977257797;tg;2013-05-23
11790;0.0196726762616726;cg;2013-05-23
10080;0.0196381900347364;tg;2013-05-23
5815;0.0196341054531794;tg;2013-05-23
720;0.0196121509240808;tg;2013-05-23
4650;0.0194852778076564;tg;2013-05-23
1472;0.0194373680011771;tg;2013-05-23
10238;0.0194286697555269;tg;2013-05-23
7560;0.0193515815626447;tg;2013-05-23
11850;0.0193400473229913;tg;2013-05-23
10545;0.0192832776041803;tg;2013-05-23
3243;0.0192758909404097;tg;2013-05-23
4099;0.0192261563890689;tg;2013-05-23
489;0.0191897442751071;tg;2013-05-23
5178;0.0191839906630561;cg;2013-05-23
420;0.019098757406882;tg;2013-05-23
9965;0.0190155861762569;tg;2013-05-23
12728;0.0189706203633504;tg;2013-05-23
8327;0.0189544849381757;tg;2013-05-23
7714;0.0189454132528187;tg;2013-05-23
8675;0.018915872645773;tg;2013-05-23
12314;0.0187524406827584;tg;2013-05-23
14468;0.018657320282463;tg;2013-05-23
7188;0.0185048081948023;tg;2013-05-23
10452;0.0183584407770546;tg;2013-05-23
9760;0.0183411185256156;tg;2013-05-23
11547;0.0182434352521387;tg;2013-05-23
1193;0.0181928747663143;tg;2013-05-23
8709;0.0181264246267304;tg;2013-05-23
9424;0.0180788214539985;tg;2013-05-23
6693;0.0180485768774156;tg;2013-05-23
1603;0.0180392100040402;tg;2013-05-23
6485;0.0179725848102933;tg;2013-05-23
13863;0.0179235062204837;tg;2013-05-23
12370;0.0179166132075338;tg;2013-05-23
831;0.017887676117653;cg;2013-05-23
6001;0.0178868402142163;tg;2013-05-23
4600;0.0178712430598841;tg;2013-05-23
4356;0.0178626937239976;tg;2013-05-23
9616;0.0178085663739309;tg;2013-05-23
6637;0.0178063283684164;tg;2013-05-23
8647;0.0177745969345368;tg;2013-05-23
11429;0.0177221352331195;tg;2013-05-23
4257;0.0176778090940388;tg;2013-05-23
2186;0.0176682341122467;tg;2013-05-23
1915;0.0176097980441929;tg;2013-05-23
963;0.0175508118233405;tg;2013-05-23
10363;0.0175380591017174;cg;2013-05-23
1513;0.0174819113500032;cg;2013-05-23
8937;0.0173697257378291;tg;2013-05-23
14294;0.0173438812149171;tg;2013-05-23
10615;0.0173389425493891;tg;2013-05-23
8756;0.0173247018388411;tg;2013-05-23
8721;0.0173076220064343;tg;2013-05-23
6843;0.0172200980132741;tg;2013-05-23
9763;0.0172019233440771;tg;2013-05-23
14725;0.017190334588754;tg;2013-05-23
1066;0.0171428478008156;tg;2013-05-23
7083;0.0171391028656981;tg;2013-05-23
2884;0.0171296493944184;tg;2013-05-23
14136;0.0170731506984832;cg;2013-05-23
12838;0.0170455332617784;tg;2013-05-23
2772;0.0170172028903512;tg;2013-05-23
4593;0.016945709842482;tg;2013-05-23
8843;0.0169183031036385;tg;2013-05-23
9563;0.0168219776448066;tg;2013-05-23
2232;0.0167643740236258;tg;2013-05-23
2721;0.0167593660313519;tg;2013-05-23
8735;0.0167587226532953;tg;2013-05-23
6561;0.0167387257363035;cg;2013-05-23
11301;0.0166510453864993;tg;2013-05-23
5992;0.0166507683543983;tg;2013-05-23
8242;0.0165754700335776;tg;2013-05-23
3891;0.016541291462827;cg;2013-05-23
125;0.016536112470282;cg;2013-05-23
14894;0.0165250103238744;tg;2013-05-23
5544;0.0165246585108395;tg;2013-05-23
14889;0.0164712340910493;cg;2013-05-23
12771;0.0164683813227035;tg;2013-05-23
8175;0.0164407978515294;tg;2013-05-23
10984;0.0163961807611794;tg;2013-05-23
13182;0.0163799017201733;tg;2013-05-23
2270;0.0163468364648921;tg;2013-05-23
13553;0.0163420753689955;tg;2013-05-23
1372;0.0163393114818884;tg;2013-05-23
3381;0.0163364257050791;tg;2013-05-23
3651;0.0162733389661573;tg;2013-05-23
7531;0.0162677804611863;tg;2013-05-23
6357;0.0162591487874314;tg;2013-05-23
4963;0.0162507326949462;tg;2013-05-23
11774;0.0162270243181062;tg;2013-05-23
6293;0.0162105555590587;tg;2013-05-23
10378;0.0161752550607529;tg;2013-05-23
658;0.0161709758397025;cg;2013-05-23
7780;0.0161114161900601;tg;2013-05-23
1155;0.0161085126373178;tg;2013-05-23
13714;0.0160666988065428;tg;2013-05-23
2812;0.0160557065142855;tg;2013-05-23
2917;0.0160413249053078;tg;2013-05-23
13966;0.0160123837075122;tg;2013-05-23
10321;0.0159676240027043;tg;2013-05-23
9520;0.0159392697875821;tg;2013-05-23
2793;0.0158326579735979;tg;2013-05-23
10878;0.0157593314056971;cg;2013-05-23
9088;0.0157564423019548;tg;2013-05-23
8007;0.0157175724580309;tg;2013-05-23
12501;0.0156106669955429;tg;2013-05-23
12968;0.0155870989347209;cg;2013-05-23
2263;0.0155820695656227;tg;2013-05-23
11129;0.0155719644429214;tg;2013-05-23
11649;0.0155652869122277;tg;2013-05-23
1539;0.0155438620340985;cg;2013-05-23
8229;0.0155415819886025;tg;2013-05-23
7404;0.0154950821636138;tg;2013-05-23
643;0.0154317635251825;tg;2013-05-23
10775;0.0154302882821937;tg;2013-05-23
5930;0.0154302375701881;tg;2013-05-23
14403;0.0153953851247942;tg;2013-05-23
1326;0.0153933466696944;tg;2013-05-23
4788;0.0153517647886163;tg;2013-05-23
4927;0.0153403246114628;tg;2013-05-23
1300;0.0153344148462595;tg;2013-05-23
9721;0.015331814479473;tg;2013-05-23
9358;0.0152861747042612;tg;2013-05-23
3144;0.0152644722723968;tg;2013-05-23
10444;0.0152394332821412;cg;2013-05-23
4108;0.0152242173954868;tg;2013-05-23
6830;0.0152036476905618;tg;2013-05-23
6010;0.015176083852992;tg;2013-05-23
9196;0.0151531647624352;tg;2013-05-23
14751;0.0151491988665413;tg;2013-05-23
1785;0.0151480749105233;cg;2013-05-23
2845;0.015146584914966;cg;2013-05-23
1024;0.0151370736601085;cg;2013-05-23
8;0.0151258030706049;tg;2013-05-23
8683;0.0151122905208314;tg;2013-05-23
9074;0.015082350159365;tg;2013-05-23
10129;0.0150754604454623;tg;2013-05-23
1768;0.0150572723761241;tg;2013-05-23
3477;0.0149745890751213;tg;2013-05-23
5331;0.0149259140943188;cg;2013-05-23
14297;0.0149192752821589;tg;2013-05-23
3009;0.0149130775037082;tg;2013-05-23
7522;0.0149053840259393;tg;2013-05-23
8570;0.0148622365621875;tg;2013-05-23
11700;0.0148444575289251;tg;2013-05-23
5140;0.01481698959661;tg;2013-05-23
14525;0.014816055097497;tg;2013-05-23
9326;0.0148132957692953;cg;2013-05-23
10922;0.0147595230443624;tg;2013-05-23
11707;0.0146040803895221;tg;2013-05-23
6528;0.0145966372850458;tg;2013-05-23
11078;0.0145595072199872;cg;2013-05-23
8538;0.0144585845026397;tg;2013-05-23
9959;0.0144432295166267;tg;2013-05-23
8018;0.0143480457981734;tg;2013-05-23
9782;0.0143024161060698;tg;2013-05-23
11324;0.0142871699937149;tg;2013-05-23
1134;0.0142112102769476;tg;2013-05-23
1310;0.0142089377120282;cg;2013-05-23
11496;0.0141996110253739;tg;2013-05-23
11868;0.0141883280973993;tg;2013-05-23
10586;0.0141874743445299;cg;2013-05-23
3836;0.0141669393014118;tg;2013-05-23
4345;0.0141605876695641;tg;2013-05-23
4886;0.0141144090727762;tg;2013-05-23
12345;0.0140853680576927;tg;2013-05-23
6264;0.01408138619565;tg;2013-05-23
5892;0.0140646748437756;tg;2013-05-23
6948;0.014064395871356;tg;2013-05-23
1854;0.0140561859236279;cg;2013-05-23
5190;0.0139153080658635;tg;2013-05-23
12806;0.0138735801818893;cg;2013-05-23
4973;0.0138605582515337;tg;2013-05-23
6714;0.0138339571286664;tg;2013-05-23
3831;0.0138246097793782;tg;2013-05-23
13980;0.0138159520227473;tg;2013-05-23
4459;0.0137812601124885;tg;2013-05-23
10020;0.0137646989998472;tg;2013-05-23
4169;0.0137183699698785;tg;2013-05-23
11784;0.0137033106984682;tg;2013-05-23
3092;0.0136701332442879;cg;2013-05-23
6597;0.0136676689390295;tg;2013-05-23
4658;0.0136172972123238;tg;2013-05-23
1034;0.0136095354235142;tg;2013-05-23
1089;0.0135877259780187;cg;2013-05-23
60;0.013549481784641;tg;2013-05-23
14555;0.0135392592092677;tg;2013-05-23
14792;0.0135274890874353;tg;2013-05-23
947;0.0134343678113614;cg;2013-05-23
12389;0.01342199200182;tg;2013-05-23
2752;0.013400472870695;tg;2013-05-23
14502;0.0133997095707451;tg;2013-05-23
1223;0.0133871077849595;cg;2013-05-23
2303;0.0133369897285789;tg;2013-05-23
14737;0.0133228121446916;tg;2013-05-23
3214;0.0132974766383717;tg;2013-05-23
7054;0.0132621943298749;tg;2013-05-23
9184;0.0132102796901201;tg;2013-05-23
3911;0.0132033041681069;tg;2013-05-23
4346;0.0131900439865267;tg;2013-05-23
10944;0.0131147057863871;cg;2013-05-23
8587;0.0131090676705676;tg;2013-05-23
7435;0.0130995653498156;tg;2013-05-23
1356;0.0130672738502237;tg;2013-05-23
9665;0.0130544342886542;tg;2013-05-23
14073;0.0130251454608427;tg;2013-05-23
2241;0.0130178843486564;cg;2013-05-23
9621;0.0129997275733207;tg;2013-05-23
12004;0.0129765459094933;tg;2013-05-23
11698;0.0129644890520305;tg;2013-05-23
6435;0.0129460273816542;tg;2013-05-23
6734;0.0129437115263875;tg;2013-05-23
11764;0.0128926257662892;tg;2013-05-23
8654;0.0128877355373194;cg;2013-05-23
7259;0.012845980685037;tg;2013-05-23
11317;0.0128303141536937;tg;2013-05-23
4822;0.0128119337438048;tg;2013-05-23
13246;0.0127953964186596;tg;2013-05-23
14817;0.0127815402948209;tg;2013-05-23
6346;0.0127455545569247;tg;2013-05-23
14980;0.0127411796333474;tg;2013-05-23
4061;0.0126931346447814;tg;2013-05-23
2918;0.0126303039008756;tg;2013-05-23
7426;0.0125851713424653;tg;2013-05-23
4739;0.0125448271430114;tg;2013-05-23
8304;0.0125395711515162;cg;2013-05-23
14943;0.0125368529964002;tg;2013-05-23
12613;0.0125356662749583;tg;2013-05-23
10959;0.012488094839249;cg;2013-05-23
3824;0.0124804372240533;tg;2013-05-23
3064;0.0124721285929174;tg;2013-05-23
4671;0.0124684005893604;cg;2013-05-23
11887;0.0124528484058264;tg;2013-05-23
7537;0.0124336937383935;cg;2013-05-23
8845;0.0124164854315708;cg;2013-05-23
4521;0.012405869870539;tg;2013-05-23
1263;0.0123940732406541;tg;2013-05-23
8038;0.0123596136773006;cg;2013-05-23
236;0.0122814645252733;cg;2013-05-23
14443;0.0122783921078786;tg;2013-05-23
12404;0.012275318344784;tg;2013-05-23
1210;0.0122500807014485;tg;2013-05-23
14196;0.0122346305344266;tg;2013-05-23
7903;0.0122291142782812;tg;2013-05-23
6623;0.0122277925411124;tg;2013-05-23
9460;0.0122167838899036;tg;2013-05-23
11137;0.0121992839717736;tg;2013-05-23
10591;0.012178463862246;tg;2013-05-23
13046;0.012177212479495;tg;2013-05-23
8107;0.0121425463463006;cg;2013-05-23
10372;0.0121417868800667;tg;2013-05-23
11777;0.0121169552343484;tg;2013-05-23
11903;0.012115900203957;tg;2013-05-23
4147;0.0120963227535905;tg;2013-05-23
3603;0.0120653230326783;tg;2013-05-23
10526;0.0120022960874767;tg;2013-05-23
10087;0.011980098327431;tg;2013-05-23
10886;0.0119663626741357;tg;2013-05-23
11681;0.0119568433313056;tg;2013-05-23
4495;0.0119281070260759;tg;2013-05-23
4132;0.0119258547953893;cg;2013-05-23
8116;0.0119109368699479;tg;2013-05-23
3138;0.0119010658831287;cg;2013-05-23
12660;0.0118815781915997;tg;2013-05-23
2023;0.0118728552753769;tg;2013-05-23
3557;0.0118570027409449;cg;2013-05-23
3559;0.0118350913198829;tg;2013-05-23
6362;0.0118202388801484;tg;2013-05-23
9787;0.0117977963783581;tg;2013-05-23
8240;0.0117925117496416;tg;2013-05-23
3885;0.0117821992998451;tg;2013-05-23
11985;0.0117744538627633;tg;2013-05-23
11109;0.0117274073981201;tg;2013-05-23
6031;0.0116849525798564;tg;2013-05-23
9821;0.0116555982282732;cg;2013-05-23
1516;0.0116166559546721;cg;2013-05-23
4604;0.0116133176144284;tg;2013-05-23
10695;0.0115615850520742;tg;2013-05-23
993;0.0115396231401907;tg;2013-05-23
1435;0.0115332913994573;tg;2013-05-23
700;0.011492026104156;tg;2013-05-23
870;0.0114813749497113;cg;2013-05-23
3050;0.011476974662067;tg;2013-05-23
11725;0.0114750440464252;cg;2013-05-23
13128;0.0114296959249135;tg;2013-05-23
7447;0.0114169875048883;tg;2013-05-23
14421;0.0114074410850807;tg;2013-05-23
4480;0.0114034234809485;tg;2013-05-23
9764;0.0114031818220075;tg;2013-05-23
4621;0.0114024355608851;tg;2013-05-23
8314;0.0113967200640734;tg;2013-05-23
14014;0.0113846809482063;tg;2013-05-23
13481;0.0113794896910121;tg;2013-05-23
14418;0.0113729811821513;tg;2013-05-23
11073;0.011358702926065;tg;2013-05-23
13107;0.0113420140983241;tg;2013-05-23
1963;0.0112934090774612;tg;2013-05-23
8515;0.0112928863053813;tg;2013-05-23
2120;0.0112894143010717;tg;2013-05-23
12764;0.0112829712510341;tg;2013-05-23
11424;0.011280991101236;cg;2013-05-23
695;0.0112747874631921;tg;2013-05-23
11976;0.0112664212739116;tg;2013-05-23
1561;0.0112154544974085;tg;2013-05-23
12342;0.0112080305358341;tg;2013-05-23
14970;0.0112038210867131;tg;2013-05-23
3637;0.0112012801506854;tg;2013-05-23
5362;0.0111984271318722;tg;2013-05-23
8332;0.0111815424171084;tg;2013-05-23
10246;0.0111408190678777;cg;2013-05-23
153;0.0111270243286409;tg;2013-05-23
12948;0.011126604709652;tg;2013-05-23
3343;0.0111222044089784;tg;2013-05-23
4394;0.0111138762886883;tg;2013-05-23
14481;0.0111087863544393;tg;2013-05-23
10784;0.0110325147478648;cg;2013-05-23
6271;0.0110130620530948;cg;2013-05-23
9081;0.0109829039779485;tg;2013-05-23
13057;0.0109815078013618;tg;2013-05-23
9538;0.0109703243096884;tg;2013-05-23
14181;0.0109631557033967;tg;2013-05-23
7024;0.0109432640455967;tg;2013-05-23
12044;0.0109406959363391;tg;2013-05-23
13466;0.0109328715059812;tg;2013-05-23
7181;0.0109279339876936;tg;2013-05-23
11661;0.0108262842548131;tg;2013-05-23
6092;0.0108223145093142;cg;2013-05-23
1961;0.0108217701986053;tg;2013-05-23
3621;0.0108206495579394;cg;2013-05-23
2279;0.010813274030605;cg;2013-05-23
